Chrom,Location,SRR10901765.tmp,SRR10901766.tmp,SRR10901767.tmp,SRR10901768.tmp,SRR10901769.tmp,SRR10901770.tmp,SRR10901771.tmp,SRR10901772.tmp,SRR10901773.tmp,SRR10901774.tmp,SRR10901776.tmp,SRR10901777.tmp,SRR10901778.tmp,SRR10901779.tmp,SRR10901780.tmp,SRR10901781.tmp,SRR10901782.tmp,SRR10901783.tmp,SRR10901784.tmp,SRR10901785.tmp,SRR10901787.tmp,SRR10901788.tmp,SRR10901789.tmp,SRR10901790.tmp,SRR10901791.tmp,SRR10901792.tmp,SRR10901793.tmp,SRR10901794.tmp,SRR10901795.tmp,SRR10901796.tmp,SRR10901797.tmp,SRR10901798.tmp,SRR10901799.tmp,SRR10901800.tmp,SRR10901801.tmp,SRR10901802.tmp,SRR10901803.tmp,SRR10901804.tmp,SRR10901805.tmp,SRR10901807.tmp,SRR10901808.tmp,SRR10901809.tmp,SRR10901810.tmp,SRR10901811.tmp,SRR10901812.tmp,SRR10901813.tmp,SRR10901814.tmp,SRR10901815.tmp,SRR10901816.tmp,SRR10901818.tmp,SRR10901819.tmp,SRR10901820.tmp,SRR10901822.tmp,SRR10901823.tmp,SRR10901824.tmp,SRR10901825.tmp,SRR10901826.tmp,SRR10901827.tmp,SRR10901828.tmp
chr3,22860220,21,1,13,17,6,18,29,10,18,7,7,23,10,12,10,11,14,18,21,8,11,9,14,17,30,3,15,13,10,13,22,10,15,1,0,16,15,11,13,15,16,18,0,1,21,7,37,37,25,24,13,9,0,15,15,8,13,7,14
chr3,22860223,14,0,5,4,10,6,16,9,7,9,10,9,6,15,7,3,8,7,14,10,10,6,11,9,33,2,8,7,3,8,5,8,19,0,1,12,9,12,9,4,4,8,0,0,19,6,31,16,18,9,4,9,0,6,6,5,16,0,8
chr3,22860239,16,2,18,5,19,11,24,15,10,16,24,10,5,6,8,10,14,18,8,20,9,11,9,16,52,7,20,6,6,20,11,6,12,0,2,17,18,9,21,9,8,13,0,0,12,12,36,20,22,12,5,12,0,14,12,7,12,1,1
chr3,22860240,19,1,13,16,6,18,27,10,18,7,7,22,10,11,10,9,14,17,19,7,9,9,13,15,30,3,14,13,8,12,21,10,16,1,0,14,14,10,12,11,15,17,0,1,19,7,33,34,22,24,13,7,0,13,14,7,12,7,13
chr3,22860247,26,1,18,16,6,21,38,21,21,6,9,25,15,17,11,14,17,24,24,16,15,8,19,23,40,6,15,19,14,17,26,11,19,1,0,21,18,14,16,19,18,23,1,1,31,10,45,38,30,28,17,11,0,23,17,12,13,5,15
chr3,22860367,10,0,3,3,5,4,13,8,5,7,8,7,6,12,6,1,5,6,11,8,10,6,7,7,26,2,5,6,3,7,4,8,18,0,1,9,10,11,8,6,3,7,0,0,15,4,24,14,15,9,3,6,0,5,5,3,14,0,6
chr3,22860368,23,1,14,17,6,18,31,14,18,7,7,23,11,17,10,11,18,20,21,11,12,9,17,18,31,3,15,16,10,14,24,10,16,1,0,17,17,14,15,17,17,22,0,1,25,8,40,37,28,26,14,11,0,18,17,9,14,7,15
chr3,22860374,11,1,11,12,13,19,31,11,14,4,8,29,4,7,6,9,16,10,15,5,7,7,11,15,35,4,11,12,4,13,10,8,17,0,0,18,15,7,4,10,4,10,1,0,14,6,29,22,10,14,2,5,0,6,6,8,9,5,8
chr3,22860381,26,1,17,16,6,21,38,20,21,7,9,26,14,17,11,13,17,24,23,16,15,8,18,23,38,6,16,19,14,17,26,11,19,1,0,21,17,14,16,19,18,23,1,1,31,10,45,38,30,28,16,11,0,22,16,12,13,6,15
chr3,22860405,24,1,14,18,6,18,33,15,18,7,7,23,13,17,10,11,18,23,22,12,12,9,17,19,33,3,15,16,11,15,25,10,16,1,0,19,17,14,15,17,17,22,0,1,27,9,41,38,30,26,15,11,0,18,17,10,14,7,14
chr3,26577575,15,1,14,12,14,12,21,16,10,14,16,22,6,12,11,18,18,7,14,10,10,11,24,18,52,8,11,3,10,16,15,14,25,1,0,12,15,9,11,10,8,10,0,0,25,14,36,16,20,16,9,7,0,10,7,5,16,0,19
chr3,26577597,16,1,15,13,15,12,22,20,11,14,18,22,5,12,11,18,18,6,16,9,14,11,23,18,54,9,13,3,11,19,15,15,26,1,0,12,15,9,10,12,8,11,0,0,26,16,38,15,19,18,9,7,0,10,6,5,17,0,19
chr3,26577605,17,1,14,12,14,12,21,19,11,13,16,22,4,13,12,18,20,5,16,9,14,11,24,18,55,8,13,3,10,18,14,15,27,1,0,11,14,9,11,11,8,12,0,0,26,17,39,14,18,19,9,7,0,10,6,6,16,0,18
chr3,34079049,41,3,24,7,23,14,36,20,11,14,24,17,10,24,18,26,15,15,17,14,16,10,28,30,51,9,26,18,18,15,19,17,27,1,2,21,19,12,24,24,8,15,0,1,35,8,32,35,16,23,9,18,0,11,25,11,21,2,15
chr3,34079055,41,3,25,5,24,16,38,20,11,14,24,18,12,24,19,24,15,14,17,15,16,10,28,31,49,10,25,16,19,16,17,18,25,1,3,23,19,12,23,24,7,16,0,1,33,9,32,33,15,23,9,18,0,10,22,10,21,2,17
chr3,34079065,4,1,4,3,3,1,8,9,6,3,6,4,2,8,7,7,3,5,7,7,5,2,3,10,21,2,5,7,1,3,8,2,1,0,0,4,5,4,7,4,2,4,0,0,6,3,8,6,5,4,2,4,0,1,6,3,1,0,5
chr3,34079181,7,1,7,3,4,2,12,11,8,3,8,5,2,8,7,9,5,6,7,7,5,2,4,12,24,2,5,8,1,5,9,2,1,0,0,7,5,5,8,5,2,5,1,0,7,4,13,7,5,6,3,4,0,3,6,3,1,0,5
chr3,34079186,7,1,7,3,4,2,12,12,8,3,8,5,2,8,7,9,5,7,7,7,5,2,4,12,25,2,5,9,1,5,10,2,2,0,0,7,5,6,8,5,2,5,1,0,7,4,12,7,5,6,3,4,0,3,6,3,1,0,5
chr3,34079217,13,1,8,16,13,15,24,14,10,5,12,9,5,14,13,14,19,12,16,9,11,7,13,22,41,6,17,16,5,13,15,11,14,1,1,12,11,10,19,15,3,10,0,0,18,5,22,16,5,12,5,3,0,7,13,3,12,3,10
chr3,34079220,23,1,9,19,16,13,31,28,12,5,10,12,13,16,11,17,11,13,8,9,9,6,16,20,47,12,15,14,12,18,20,18,23,0,2,13,23,12,15,10,7,12,0,0,26,14,23,14,16,10,7,7,0,14,18,5,12,1,15
chr3,22860208,6,1,7,3,4,2,11,10,7,3,7,5,2,8,7,9,4,5,7,7,5,2,4,12,23,2,5,8,1,3,9,2,1,0,0,7,5,4,7,4,2,5,1,0,6,4,12,6,5,5,3,4,0,2,6,3,1,0,5
chr3,22860224,11,2,9,10,10,6,19,17,11,5,11,7,3,12,14,13,10,13,16,10,9,4,7,21,36,3,11,15,4,8,15,7,6,1,1,11,7,11,16,11,3,9,1,0,11,5,22,10,6,10,6,5,0,4,10,5,7,1,9
chr3,22860360,16,0,11,18,15,17,29,17,11,6,12,13,9,17,11,20,21,10,17,12,13,6,15,19,43,7,20,19,6,13,14,13,18,1,1,14,14,10,20,13,6,11,0,0,23,8,27,20,10,17,5,4,0,7,16,4,13,3,13
chr3,22860369,16,0,11,18,15,17,29,18,11,6,12,13,9,17,11,20,21,10,17,12,13,6,15,19,43,7,20,19,6,13,14,13,18,1,0,14,14,10,20,13,6,11,0,0,24,8,27,20,10,17,5,4,0,7,16,4,13,3,13
chr3,22860399,10,0,5,6,8,6,11,9,5,6,5,4,6,8,4,11,4,6,11,7,6,2,6,12,20,3,5,6,3,6,10,6,12,0,2,4,7,3,6,3,2,6,0,0,9,3,10,8,7,4,2,2,0,5,5,3,3,1,4
chr3,32762921,40,3,24,8,22,14,35,20,12,14,24,18,10,24,18,25,15,15,17,13,15,10,27,30,51,10,26,18,17,15,19,16,26,1,2,20,18,12,24,24,9,15,0,1,35,8,31,36,17,24,8,18,0,11,25,11,20,3,15
chr3,32762922,38,3,24,5,21,17,35,17,11,14,23,18,12,21,20,23,14,13,17,13,18,11,27,29,48,10,23,16,20,17,15,18,24,1,2,20,20,13,21,23,7,16,0,1,29,8,30,34,14,24,9,18,0,10,18,12,20,0,16
chr3,32762935,0,0,0,2,0,2,0,1,1,3,1,3,1,1,2,4,0,2,1,0,1,3,3,1,8,2,2,2,0,0,4,1,4,0,0,0,6,0,2,2,0,1,0,0,2,2,2,3,2,4,4,1,0,2,2,1,0,0,1
chr3,32762938,1,0,1,2,0,2,0,1,1,3,1,3,1,1,2,4,0,2,2,0,1,3,4,1,8,3,1,4,0,0,5,1,3,0,0,0,6,0,2,1,0,4,0,0,3,3,3,3,2,4,4,1,0,4,4,1,0,0,1
chr3,32762941,12,3,11,7,10,8,14,10,11,5,10,7,5,12,11,10,9,8,10,9,5,4,14,14,30,6,11,12,2,13,12,6,11,1,2,7,7,8,16,11,5,12,1,0,13,7,19,10,6,8,7,3,0,8,11,4,6,2,4
chr3,32763048,2,1,3,3,0,1,4,5,3,2,3,4,1,5,4,5,1,4,5,4,4,1,3,5,14,1,2,4,1,0,6,0,0,0,0,2,3,2,5,3,2,3,0,0,5,2,8,6,2,3,2,1,0,1,3,1,0,0,3
chr3,32763073,14,0,6,11,10,6,21,15,10,9,8,12,9,14,6,12,8,9,15,13,7,4,10,16,31,4,11,8,6,9,12,11,20,0,2,6,11,7,10,4,4,10,0,0,18,7,15,11,12,5,3,4,0,9,7,4,5,1,4
chr3,32763074,16,0,12,18,12,14,34,30,14,5,11,12,17,16,13,19,17,11,9,13,11,4,14,22,48,11,16,13,9,16,17,17,21,0,2,15,23,11,17,6,8,9,0,0,27,16,24,16,16,13,6,9,0,11,15,5,11,0,18
chr3,32763083,38,3,22,4,20,17,34,16,11,14,23,18,12,21,20,22,14,12,17,13,19,12,27,29,48,11,24,16,20,17,15,19,23,1,2,19,20,13,20,23,7,16,0,1,29,8,29,32,14,23,9,18,0,11,19,12,18,0,17
chr3,22860373,21,2,9,19,16,13,30,27,11,5,11,11,14,15,11,18,11,12,8,10,9,7,15,20,46,12,15,13,12,18,20,17,24,0,2,12,22,12,16,10,8,12,0,0,26,15,22,14,15,11,7,8,0,13,16,4,12,1,14
chr3,22860424,13,1,8,16,13,15,24,13,10,5,12,9,5,14,13,14,20,12,16,9,12,7,13,22,41,6,17,18,5,13,15,11,14,1,1,12,11,10,18,14,4,10,0,0,18,6,21,15,5,12,5,3,0,7,13,3,12,3,10
chr3,22860173,25,3,20,17,12,16,20,29,12,21,7,22,15,22,13,11,17,19,16,12,23,11,22,29,64,9,19,15,13,19,16,15,30,0,2,15,19,17,16,14,15,17,0,1,18,10,39,21,24,21,6,16,0,23,12,8,19,0,10
chr3,22860219,22,0,7,17,7,10,24,19,12,14,14,16,10,14,9,14,10,15,8,14,5,8,10,23,42,7,16,9,7,12,12,12,23,0,2,16,11,9,22,11,13,6,0,0,13,6,22,13,14,13,3,10,0,16,11,5,13,0,11
chr3,853466,22,0,7,18,7,10,24,19,12,14,14,16,10,14,9,14,10,16,8,14,5,8,10,23,42,7,16,9,7,12,12,12,23,0,2,16,11,9,22,11,13,6,0,0,13,6,22,13,14,13,3,10,0,16,11,5,13,0,11
chr3,853482,24,1,8,19,8,12,25,21,12,16,15,18,10,14,9,14,10,16,9,15,6,8,12,24,45,8,16,10,9,13,12,12,25,0,2,17,13,9,24,11,13,6,0,0,13,6,22,14,14,14,3,10,0,16,11,5,13,0,11
chr3,6473105,31,1,13,20,10,16,36,24,21,18,22,28,15,18,14,19,16,23,15,16,12,14,19,33,64,11,21,18,11,17,18,14,28,0,2,24,18,13,31,14,17,10,0,0,18,6,32,26,21,15,4,13,0,19,14,8,15,0,13
chr3,6474138,31,1,13,20,10,16,37,25,22,19,21,28,14,17,15,18,16,23,15,15,12,14,19,33,64,11,21,18,11,16,18,14,28,0,2,24,18,12,31,14,17,9,0,0,18,6,32,26,21,15,4,13,0,18,13,8,15,0,13
chr3,22860228,29,1,12,20,10,17,38,26,22,19,20,27,17,17,14,18,15,23,15,18,13,13,19,32,65,12,21,19,8,15,16,13,27,0,2,24,19,12,31,15,15,10,0,0,20,6,32,26,21,14,4,13,0,17,14,8,15,0,14
chr3,22860394,21,0,7,17,7,10,24,19,12,14,14,15,10,14,9,14,10,15,8,14,5,8,10,23,41,7,16,9,7,12,12,12,21,0,2,16,11,9,22,10,13,6,0,0,13,6,22,13,13,12,3,10,0,16,10,5,13,0,11
chr3,22860395,18,0,7,12,5,14,21,23,10,5,11,13,8,13,8,16,11,7,11,11,19,13,14,20,55,11,10,18,11,18,9,3,14,0,2,13,12,6,18,4,8,7,1,0,15,8,27,16,8,10,7,12,0,12,14,6,14,0,9
chr3,22860414,20,0,10,12,5,9,15,23,10,4,11,10,7,13,12,15,10,10,8,7,17,13,14,19,52,11,14,21,15,21,8,2,12,0,1,8,9,7,14,2,10,9,1,0,12,4,24,19,7,11,7,9,0,13,15,6,14,0,10
chr3,22860415,20,0,10,12,5,9,15,23,10,4,11,10,7,13,12,15,10,10,8,7,18,13,14,19,52,11,14,21,15,22,8,2,12,0,1,8,9,7,14,2,10,9,1,0,13,4,24,19,7,11,7,9,0,13,15,6,14,0,10
chr3,26576814,21,0,9,12,5,9,15,22,9,4,10,10,7,12,12,15,10,10,8,7,16,12,13,17,52,10,15,20,14,21,8,2,12,0,1,8,9,6,13,2,9,9,1,0,12,4,23,19,7,10,7,9,0,12,15,6,14,0,10
chr3,26576828,22,0,9,10,5,10,17,25,8,4,11,12,7,14,12,17,9,8,6,7,15,12,13,15,54,11,15,21,14,19,7,2,13,0,1,9,10,4,15,2,11,9,0,0,13,4,21,18,9,11,5,9,0,12,15,7,14,0,9
chr3,26576837,23,0,9,11,5,10,17,25,8,4,10,12,7,14,12,17,7,7,6,7,15,12,14,16,53,11,14,22,15,17,7,2,13,0,1,9,10,5,14,2,11,9,0,0,13,4,20,18,9,10,5,9,0,12,14,7,14,0,10
chr3,26576842,21,0,10,12,5,9,17,22,10,4,11,11,7,12,11,16,10,9,8,6,17,13,14,21,52,11,15,21,14,22,8,2,13,0,2,9,9,7,14,2,11,9,1,0,12,4,27,20,8,11,7,10,0,13,16,6,14,0,10
chr3,26577566,21,0,10,12,5,9,15,23,10,4,11,10,7,13,12,15,11,10,8,7,18,13,14,18,53,11,15,21,15,22,8,2,12,0,1,8,9,7,14,2,10,9,1,0,13,4,24,19,7,10,7,9,0,13,15,6,14,0,10
chr3,26577568,20,0,10,12,5,9,15,23,10,4,11,10,7,13,12,15,10,10,8,7,18,13,14,18,52,11,15,21,15,22,8,2,12,0,1,8,9,7,14,2,9,9,1,0,13,4,24,19,7,11,7,9,0,13,15,6,14,0,10
chr3,26577595,45,4,34,27,24,23,44,38,19,24,27,32,17,23,22,32,25,23,29,27,21,24,33,35,71,16,31,20,25,30,33,24,27,3,3,32,34,19,27,25,21,23,0,0,42,28,72,42,28,26,19,30,0,33,18,14,43,0,24
chr3,26577598,43,4,29,23,25,24,48,37,20,24,28,34,16,23,23,30,25,23,29,30,23,22,29,34,69,17,28,22,25,26,30,19,27,3,2,34,34,16,25,24,21,23,1,0,42,25,67,39,30,22,20,29,0,32,18,11,37,0,25
chr3,26577604,42,5,28,28,32,28,53,46,29,30,32,36,17,32,22,31,25,24,28,36,24,26,29,40,73,18,33,20,25,29,29,19,29,3,2,36,35,22,31,23,21,28,2,0,42,27,67,39,31,25,22,29,0,34,22,10,38,0,28
chr3,32762944,42,5,29,28,32,28,54,47,30,30,31,37,17,32,22,30,26,25,28,36,23,26,29,40,74,17,34,20,25,29,29,18,29,2,2,36,36,22,31,22,21,28,2,0,41,28,67,38,31,26,22,30,0,33,21,10,38,0,27
chr3,32763047,42,5,29,28,32,27,54,47,30,29,30,36,17,32,22,30,26,24,26,35,23,27,28,39,73,16,35,19,24,29,27,18,28,2,2,36,36,21,30,21,20,28,2,0,40,28,67,39,30,26,21,28,0,32,21,10,38,0,26
chr3,32763049,40,4,29,24,23,24,53,40,25,20,23,23,15,27,20,27,27,25,28,30,17,24,28,29,62,14,34,16,17,32,27,17,24,2,2,39,35,19,27,20,18,18,2,0,39,22,61,34,29,24,12,25,0,25,15,9,39,0,22
chr3,33812474,2,1,9,4,6,10,13,8,5,4,10,10,2,6,4,8,4,11,0,3,12,4,11,12,25,2,9,1,7,5,10,7,6,1,0,7,8,4,10,6,3,4,0,0,13,7,21,7,7,9,1,2,0,5,5,3,6,0,4
chr3,33812478,10,0,9,2,4,9,13,17,15,9,11,6,3,2,4,11,9,6,9,6,8,5,8,11,35,4,24,21,6,5,6,3,8,0,0,6,3,2,3,3,2,5,0,0,8,7,9,13,10,10,7,5,0,8,3,4,8,0,6
chr3,33812489,12,0,8,2,4,9,15,21,13,9,12,7,3,3,4,9,8,7,7,6,6,3,5,13,41,5,25,22,4,5,5,3,9,0,0,6,3,5,3,3,2,5,0,0,6,6,9,15,8,9,4,5,0,7,3,3,5,0,7
chr3,33813112,43,4,29,27,27,23,55,40,21,24,28,33,17,25,22,30,26,26,30,33,25,24,29,37,72,17,31,21,24,32,31,19,27,3,2,38,39,20,25,25,21,25,1,0,44,28,67,39,33,24,21,31,0,31,19,10,38,0,26
chr3,33813114,20,0,10,12,5,9,16,22,10,4,11,10,7,13,11,15,10,9,8,6,17,13,14,21,51,11,14,21,15,22,8,2,13,0,2,8,9,7,14,2,10,9,1,0,12,4,26,20,7,11,7,10,0,12,16,6,13,0,10
chr3,33813125,23,1,9,20,13,13,28,30,19,10,14,16,6,26,15,10,12,25,23,13,15,11,19,25,49,4,22,16,11,9,9,7,24,0,1,14,10,10,12,16,7,11,2,1,16,7,25,29,17,12,4,7,0,11,8,8,13,0,6
chr3,33813126,14,2,9,4,10,5,14,13,10,4,11,11,9,16,3,5,11,15,10,7,4,6,8,15,25,8,12,6,11,10,6,7,13,3,2,6,13,12,11,7,7,4,1,0,15,11,22,9,15,16,8,9,0,6,12,4,12,0,3
chr3,33813141,19,2,14,8,15,7,20,22,14,8,16,15,11,22,7,9,15,20,14,10,6,9,13,21,40,12,17,9,17,14,11,13,18,3,2,10,18,18,16,9,12,4,1,0,23,17,32,19,21,20,10,13,0,10,12,8,16,0,4
chr3,33813223,21,2,18,10,16,9,22,24,18,10,18,17,11,22,9,10,17,24,16,11,6,9,14,23,47,14,17,12,18,15,11,13,19,3,2,11,20,19,17,10,14,4,1,0,25,17,36,21,23,22,10,15,0,10,13,7,19,0,6
chr3,34079050,31,1,32,29,25,30,41,37,29,20,21,29,19,26,24,22,30,26,33,29,21,16,19,39,94,21,25,21,24,36,24,20,30,1,0,21,29,24,29,22,17,22,2,0,35,20,56,30,34,35,10,17,0,33,18,16,25,0,21
chr3,22860383,29,1,31,26,25,28,41,39,32,21,20,36,21,29,26,24,30,25,35,34,20,19,18,46,95,22,29,23,25,34,19,21,32,1,0,20,31,25,28,22,20,21,2,0,37,22,59,35,35,33,10,16,0,32,20,15,25,0,20
chr3,22860413,32,1,30,26,26,27,43,43,34,23,24,43,25,36,30,30,36,33,41,33,25,23,24,52,95,25,35,25,25,34,18,28,36,1,0,21,35,28,31,23,20,23,1,0,38,26,62,40,34,33,12,16,0,30,18,16,28,0,23
chr3,26577608,31,1,30,23,26,26,38,44,34,24,24,42,23,37,29,23,33,31,40,30,26,15,20,56,85,26,34,26,25,31,17,27,40,0,0,19,37,29,31,28,19,20,2,0,40,26,63,40,33,32,9,18,0,28,13,13,29,0,24
chr3,32763071,31,1,30,25,27,27,42,44,35,23,24,43,26,36,30,29,35,33,40,33,24,22,24,52,95,26,36,25,26,34,18,28,37,1,0,20,36,27,31,23,20,24,1,0,40,27,61,40,34,33,12,16,0,29,18,16,28,0,23
chr3,32763075,31,1,30,25,27,26,42,44,34,22,24,43,25,37,30,30,35,34,39,32,24,23,23,52,95,25,34,25,26,33,17,27,38,1,0,20,35,27,31,23,20,23,1,0,40,27,60,40,34,33,12,15,0,29,16,16,28,0,22
chr3,12226579,21,2,18,10,16,8,22,23,18,10,18,16,11,22,8,10,17,24,16,11,6,9,13,23,45,14,17,12,17,15,11,13,19,3,2,11,20,19,17,10,13,4,1,0,24,17,36,21,23,22,10,14,0,10,13,7,19,0,6
chr3,34079196,23,2,17,18,23,21,26,32,30,14,23,30,15,22,16,17,25,30,27,16,19,15,21,45,61,13,25,14,15,24,18,11,33,0,2,14,28,22,22,23,12,13,1,0,25,22,42,30,30,19,5,20,0,19,18,9,22,0,14
chr3,26576858,23,2,17,18,22,21,26,32,29,14,23,31,15,23,17,17,25,30,28,16,20,15,21,45,61,14,24,14,15,24,18,11,32,0,2,14,28,23,22,23,12,12,1,0,24,21,43,31,31,19,5,20,0,19,18,9,23,0,14
chr3,33813124,23,2,17,18,22,21,27,31,29,14,23,30,15,23,17,17,26,30,28,16,20,16,21,45,61,14,25,14,15,24,18,11,31,0,2,15,28,23,23,23,13,12,1,0,25,21,44,31,30,21,5,20,0,19,18,9,23,0,14
chr4,7782307,13,2,8,3,9,5,14,13,10,4,10,10,9,14,3,5,11,15,10,6,4,6,8,12,24,8,10,6,11,12,6,7,12,3,2,6,13,12,12,7,7,4,1,0,14,10,20,10,14,15,8,10,0,6,12,4,11,0,3
chr4,7782318,28,2,23,14,18,10,31,29,23,12,22,20,13,28,13,13,19,27,19,12,8,12,16,31,57,14,22,17,17,18,15,14,25,3,2,18,26,22,22,12,17,8,1,0,29,19,43,26,26,26,10,13,0,14,16,9,21,0,7
chr4,7782319,28,2,23,14,18,10,31,29,23,12,22,19,13,28,13,13,19,27,19,12,7,13,15,31,55,14,22,16,17,18,14,14,24,3,2,18,24,22,22,12,17,8,1,0,29,18,42,26,26,26,10,13,0,13,16,9,21,0,7
chr4,7782333,31,2,26,28,22,29,35,35,31,20,20,30,14,26,21,20,24,26,32,27,22,14,20,36,84,20,27,19,18,31,26,16,26,1,2,20,36,20,31,21,20,20,2,0,32,21,53,33,32,30,9,14,0,33,19,12,24,0,19
chr4,7782480,27,2,16,13,24,17,33,33,21,11,15,15,10,19,20,16,18,30,17,18,20,13,13,41,70,10,24,12,13,24,25,10,24,0,1,24,24,24,23,18,15,19,0,1,29,22,33,22,24,14,8,10,0,10,14,9,23,0,10
chr6,19176089,13,0,6,5,6,7,12,11,4,0,3,3,4,6,6,3,4,8,6,5,2,5,5,11,35,4,8,1,6,11,10,2,6,0,2,4,8,8,9,2,4,9,1,0,11,8,16,11,11,6,5,3,0,5,9,4,6,0,2
chr6,19176094,19,2,14,8,15,7,20,22,13,8,16,15,11,22,7,9,15,20,13,10,6,8,13,21,40,12,17,9,17,13,11,13,17,3,2,10,18,18,16,9,12,4,1,0,23,16,32,19,21,20,10,13,0,10,12,8,16,0,4
chr6,19176095,29,2,24,16,18,10,32,31,23,12,23,21,13,28,14,13,19,29,20,12,9,12,16,32,59,14,21,18,17,18,16,14,26,3,2,18,27,22,22,13,17,8,1,0,29,20,44,27,26,27,10,13,0,14,16,10,21,0,7
chr6,19176096,8,3,4,6,6,3,16,11,1,8,13,4,5,5,4,5,6,10,13,2,10,6,9,6,24,5,14,7,5,5,3,9,9,0,0,7,10,11,8,5,6,7,0,0,9,11,20,11,10,5,8,9,0,5,3,2,10,0,6
chr6,19176185,10,3,6,7,9,4,20,6,3,13,6,8,2,7,5,4,7,13,12,7,11,7,10,7,25,5,10,4,7,8,6,18,6,1,1,6,9,8,11,5,9,8,0,1,10,11,17,15,12,11,9,10,0,8,6,5,11,0,5
chr6,19176112,16,2,9,9,10,8,24,20,7,13,10,11,4,12,9,8,13,13,16,7,15,7,12,9,45,7,14,12,7,14,11,18,10,1,1,8,12,11,9,7,13,10,0,1,15,11,21,19,18,13,11,10,0,10,6,7,14,0,5
chr6,19176183,15,1,9,9,10,8,23,19,8,12,10,11,6,10,8,8,12,11,16,7,16,7,11,9,45,6,14,12,6,14,10,17,10,1,1,8,12,10,9,8,12,9,0,1,16,11,21,19,18,12,11,9,0,10,6,6,14,0,5
chr6,30345120,29,0,27,28,24,27,40,33,28,18,20,29,17,25,21,22,29,23,30,29,19,14,20,39,92,20,24,21,20,31,22,16,29,1,1,21,28,24,29,23,16,21,3,0,33,18,50,28,35,31,9,16,0,35,21,14,24,0,21
chr6,30345140,30,1,31,28,26,30,41,37,29,20,21,28,19,25,24,22,30,26,33,30,21,17,19,40,93,21,25,21,23,35,23,19,31,1,0,21,29,24,29,23,17,22,2,0,36,20,53,29,33,35,10,17,0,34,19,16,25,0,21
chr6,30345195,18,2,11,5,13,6,17,14,10,7,15,12,10,21,5,5,13,17,10,8,4,8,10,19,33,9,14,8,16,12,8,9,15,3,2,7,15,15,14,8,10,3,1,0,19,13,27,15,18,18,8,10,0,8,12,5,15,0,4
chr6,30345274,28,2,23,14,18,10,31,29,23,12,22,20,13,28,13,13,19,27,19,12,7,13,15,31,56,14,22,17,17,18,15,14,24,3,2,18,25,22,22,12,17,8,1,0,29,18,43,26,26,26,10,13,0,13,16,9,21,0,7
chr6,30345275,14,1,10,10,9,8,23,19,9,11,10,11,6,13,8,8,12,10,18,6,15,7,13,9,43,6,18,11,6,15,10,17,11,1,1,8,12,12,10,8,11,9,0,1,13,11,22,21,17,12,11,9,0,10,6,6,12,0,5
chr7,15622640,18,2,11,5,13,6,17,15,10,7,15,12,10,21,5,5,13,17,10,8,4,8,10,19,33,9,14,8,16,12,8,9,15,3,2,7,15,15,14,8,10,3,1,0,20,13,27,16,18,18,8,10,0,8,12,5,15,0,4
chr7,15622660,39,3,31,29,27,27,55,49,34,36,30,42,13,36,33,34,26,25,27,26,21,18,25,45,106,25,49,37,19,50,36,19,43,1,3,41,33,33,34,22,36,34,1,3,34,31,93,46,39,35,17,15,0,23,26,15,35,0,12
chr7,15622663,38,3,36,31,28,30,59,51,37,41,33,46,14,39,37,33,30,26,27,28,23,19,25,55,127,29,52,40,19,51,38,26,54,1,3,43,38,35,39,27,37,34,1,3,35,33,92,54,41,39,16,18,0,26,25,14,38,0,16
chr7,15622666,8,3,6,7,7,3,18,5,2,11,6,6,2,8,4,5,6,14,11,5,11,6,9,8,24,4,10,5,6,5,5,15,5,1,0,5,7,7,11,4,8,7,0,0,8,11,19,13,12,8,8,12,0,8,4,4,11,0,5
chr7,15622696,15,2,9,8,10,9,23,17,5,13,10,11,4,10,9,7,13,13,13,7,16,6,12,9,40,6,14,10,7,12,8,18,10,1,1,8,10,11,10,6,12,9,0,1,15,11,18,20,17,13,11,10,0,9,6,7,14,0,5
chr7,15622662,23,2,17,18,22,22,27,32,30,14,23,31,16,23,17,17,26,30,28,16,19,17,21,46,63,15,24,14,15,24,18,11,31,0,2,15,29,23,23,23,13,12,1,0,25,21,46,31,30,21,5,21,0,20,18,9,23,0,15
chr7,26221844,24,2,17,20,23,22,28,31,30,14,23,28,16,24,16,17,25,30,26,15,20,17,20,42,61,14,24,15,15,25,17,11,30,0,2,15,28,22,21,21,14,13,1,0,26,20,45,30,31,21,6,19,0,20,18,8,21,0,13
chr8,21787851,22,2,16,20,20,22,28,31,28,12,22,26,15,22,15,16,25,31,24,14,18,17,20,42,61,13,23,12,15,25,16,10,29,0,2,15,26,20,20,20,14,14,0,0,25,18,43,29,29,19,6,18,0,19,17,8,21,0,11
chr8,21787854,21,2,20,10,16,9,25,24,18,10,19,18,12,23,10,10,18,24,16,11,6,10,14,25,48,14,18,13,19,17,11,13,20,3,2,14,21,20,18,10,14,6,1,0,25,17,36,22,24,22,10,14,0,11,13,7,20,0,6
chr8,21787866,37,2,33,26,23,19,42,44,32,22,27,25,17,39,22,17,23,32,23,27,11,15,24,45,84,16,30,26,24,30,28,19,30,3,0,25,30,21,24,14,22,14,1,0,39,23,58,44,35,33,15,18,0,21,16,11,32,0,12
